urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,özelli̇kler_suya_dayanıklılık,ekran_ekran_teknolojisi_Dynamic AMOLED,ekran_ekran_teknolojisi_IPS LCD,ekran_ekran_teknolojisi_OLED,ekran_ekran_teknolojisi_PLS,ekran_ekran_teknolojisi_Super AMOLED,ekran_ekran_teknolojisi_TFT LCD,ekran_ekran_çözünürlüğü_standardı_FHD+,ekran_ekran_çözünürlüğü_standardı_HD,ekran_ekran_çözünürlüğü_standardı_HD+,ekran_ekran_çözünürlüğü_standardı_QHD,ekran_ekran_çözünürlüğü_standardı_QHD+,ekran_ekran_çözünürlüğü_standardı_SD,kamera_video_kayıt_çözünürlüğü_1440p (Quad HD) 2K,kamera_video_kayıt_çözünürlüğü_2160p (Ultra HD) 4K,kamera_video_kayıt_çözünürlüğü_4320p (Ultra HD) 8K,kamera_video_kayıt_çözünürlüğü_480p,kamera_video_kayıt_çözünürlüğü_720p (HD),kamera_video_kayıt_çözünürlüğü_Unknown,tasarim_gövde_malzemesi_kapak_Cam,tasarim_gövde_malzemesi_kapak_Cam | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Cam | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Fiberglass,tasarim_gövde_malzemesi_kapak_Fiberglass | Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü),tasarim_gövde_malzemesi_kapak_Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Metal,tasarim_gövde_malzemesi_kapak_Plastik,tasarim_gövde_malzemesi_kapak_Plastik (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Plastik (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_PoliKarbonat (Metalik Görünümlü),tasarim_gövde_malzemesi_kapak_Polikarbonat,tasarim_gövde_malzemesi_kapak_Polimer (Cam Görünümlü),tasarim_gövde_malzemesi_kapak_Unknown,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_BlackBerry OS,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi_iOS
802,36.0,6.52,60.0,5000.0,0,30.0,0,48.0,0.0,30.0,13.0,8.0,12.0,684.45,6.0,128.0,9.09,186.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
803,45.0,6.5,60.0,5000.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,11.0,684.45,4.0,128.0,8.9,192.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
804,31.0,6.4,60.0,5000.0,1,15.0,0,13.0,0.0,30.0,8.0,8.0,14.0,684.45,3.0,32.0,9.0,197.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
805,62.0,5.8,60.0,3046.0,1,18.0,1,12.0,1.0,60.0,12.0,6.0,7.0,1144400.0,4.0,512.0,8.1,188.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
806,54.0,5.8,60.0,2658.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,7.0,824.2,4.0,512.0,7.7,177.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
807,24.0,6.0,60.0,3300.0,0,30.0,0,13.0,0.0,30.0,8.0,4.0,28.0,684.45,3.0,32.0,7.9,178.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
808,20.0,6.0,60.0,3300.0,0,30.0,0,13.0,0.0,30.0,5.0,4.0,28.0,684.45,2.0,16.0,7.9,178.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
809,45.0,6.21,60.0,3400.0,1,18.0,0,12.0,1.0,30.0,20.0,8.0,10.0,488.0,6.0,128.0,7.6,175.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
810,14.0,5.0,60.0,2600.0,0,30.0,0,8.0,0.0,30.0,5.0,4.0,28.0,684.45,1.5,8.0,8.9,160.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
811,8.0,4.5,60.0,2000.0,0,30.0,0,5.0,0.0,30.0,2.0,4.0,6.0,684.45,1.0,4.0,11.0,140.0,0.0,0,0,1,1,4.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
812,63.0,6.78,120.0,6600.0,1,66.0,0,108.0,1.0,30.0,16.0,8.0,4.0,581.4,8.0,512.0,7.98,189.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
813,47.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,32.0,8.0,12.0,270.7,8.0,256.0,8.75,193.0,0.0,1,1,1,1,5.2,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
814,36.0,6.6,90.0,5000.0,0,30.0,0,50.0,0.0,30.0,8.0,8.0,12.0,149.1,4.0,128.0,8.5,189.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
818,41.0,6.6,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,684.45,8.0,128.0,8.4,193.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
819,55.0,6.78,120.0,5000.0,1,45.0,0,108.0,0.0,30.0,50.0,8.0,6.0,428.4,8.0,256.0,7.9,185.0,0.0,1,1,1,1,5.1,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
820,58.0,6.78,120.0,4500.0,1,100.0,0,50.0,0.0,30.0,60.0,8.0,6.0,593.2,8.0,256.0,7.88,193.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
821,48.0,6.6,90.0,6000.0,1,15.0,0,50.0,0.0,30.0,13.0,8.0,5.0,439.7,4.0,128.0,9.4,206.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
824,48.0,6.78,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,8.0,8.0,12.0,263.3,8.0,256.0,8.4,196.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
827,73.0,6.2,120.0,4400.0,1,25.0,1,50.0,1.0,24.0,10.0,8.0,4.0,1207300.0,12.0,1.0,14.2,263.0,0.0,1,1,1,1,5.2,1.0,1.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,41.0,6.55,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,320.8,4.0,64.0,8.38,192.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
830,38.0,6.6,60.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,8.0,684.45,4.0,64.0,8.4,192.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
831,71.0,6.6,120.0,4500.0,1,45.0,1,50.0,1.0,24.0,10.0,8.0,4.0,1038500.0,8.0,256.0,7.6,196.0,0.0,1,1,1,1,5.2,1.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
832,33.0,6.6,90.0,5000.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,12.0,231.8,4.0,128.0,8.95,193.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
833,28.0,6.52,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,12.0,684.45,3.0,32.0,8.9,202.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
834,53.0,6.57,120.0,4300.0,1,66.0,0,50.0,0.0,30.0,32.0,8.0,6.0,598.3,8.0,128.0,7.77,175.0,0.0,1,1,1,1,5.2,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
835,37.0,6.6,90.0,5000.0,0,30.0,0,48.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,128.0,8.8,193.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
836,74.0,6.1,120.0,3095.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1484600.0,6.0,1.0,7.65,204.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
838,47.0,6.67,60.0,5000.0,1,18.0,0,64.0,0.0,60.0,16.0,8.0,11.0,684.45,6.0,256.0,9.1,199.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
839,38.0,6.53,60.0,4500.0,0,30.0,0,48.0,0.0,30.0,25.0,8.0,12.0,684.45,6.0,128.0,8.8,173.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
841,67.0,6.1,60.0,2815.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1092600.0,6.0,256.0,7.4,189.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
842,49.0,6.67,120.0,5160.0,1,33.0,0,64.0,0.0,30.0,20.0,8.0,8.0,403.8,6.0,64.0,9.4,215.0,0.0,1,1,1,1,5.1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
843,30.0,6.5,60.0,4230.0,0,30.0,0,12.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,64.0,8.3,180.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
844,31.0,6.4,60.0,4000.0,1,15.0,0,13.0,0.0,30.0,8.0,8.0,14.0,684.45,3.0,32.0,7.8,169.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
845,27.0,6.0,60.0,3500.0,0,30.0,0,16.0,0.0,30.0,16.0,8.0,14.0,684.45,3.0,32.0,8.2,177.0,0.0,1,1,1,1,4.2,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
846,42.0,4.7,60.0,1821.0,1,15.0,1,12.0,1.0,60.0,7.0,6.0,10.0,528.4,2.0,256.0,7.3,148.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
847,40.0,5.5,60.0,2900.0,0,30.0,0,12.0,1.0,30.0,7.0,4.0,16.0,496.1,3.0,256.0,7.3,188.0,0.0,1,1,1,1,4.2,1.0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
848,28.0,4.7,60.0,1715.0,0,30.0,0,12.0,0.0,30.0,5.0,2.0,16.0,315.8,2.0,128.0,7.1,143.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
849,14.0,5.0,60.0,2600.0,0,30.0,0,8.0,0.0,30.0,5.0,4.0,28.0,684.45,1.0,8.0,8.6,156.0,0.0,1,1,1,1,4.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
851,50.0,6.78,120.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,6.0,420.2,6.0,256.0,7.7,187.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
852,40.0,6.56,90.0,5000.0,1,15.0,0,50.0,0.0,30.0,8.0,8.0,12.0,255.5,4.0,128.0,8.39,185.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
855,47.0,6.95,90.0,7000.0,1,22.5,0,50.0,0.0,30.0,8.0,8.0,6.0,684.45,8.0,128.0,8.9,214.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
856,37.0,6.74,90.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,250.2,4.0,128.0,7.99,186.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
858,44.0,6.8,60.0,5000.0,1,18.0,0,64.0,0.0,30.0,16.0,8.0,12.0,684.45,6.0,128.0,8.3,198.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
860,35.0,6.51,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,128.0,8.19,183.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
861,32.0,6.5,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,4.0,128.0,9.1,188.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
863,46.0,6.59,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,16.0,8.0,6.0,308.0,6.0,128.0,8.4,191.0,0.0,1,1,1,1,5.0,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
864,43.0,6.75,60.0,6000.0,1,22.5,0,48.0,0.0,60.0,8.0,8.0,12.0,257.2,4.0,128.0,8.98,199.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
865,39.0,6.53,60.0,5000.0,1,18.0,0,50.0,0.0,30.0,16.0,8.0,12.0,249.9,4.0,128.0,8.9,197.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
866,51.0,6.8,120.0,5000.0,1,33.0,0,64.0,1.0,30.0,32.0,8.0,12.0,684.45,8.0,128.0,8.58,204.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
867,36.0,6.71,60.0,6000.0,1,18.0,0,13.0,0.0,30.0,5.0,8.0,11.0,684.45,4.0,64.0,9.18,204.0,0.0,1,1,1,1,5.0,0.0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
868,48.0,6.43,90.0,5000.0,1,33.0,0,50.0,0.0,30.0,13.0,8.0,6.0,312.4,4.0,128.0,8.09,179.0,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
869,44.0,6.5,90.0,5000.0,1,18.0,0,50.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,128.0,8.92,181.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
870,31.0,6.5,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,248.0,4.0,64.0,9.1,200.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
871,30.0,6.51,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,8.0,8.0,12.0,684.45,3.0,32.0,8.28,179.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
872,47.0,6.43,60.0,5000.0,1,33.0,0,64.0,0.0,30.0,13.0,8.0,12.0,423.1,6.0,64.0,8.29,178.8,0.0,1,1,1,1,5.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
873,29.0,6.5,60.0,5000.0,0,30.0,0,13.0,0.0,30.0,5.0,8.0,12.0,684.45,3.0,32.0,9.1,196.0,0.0,1,1,1,1,5.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
874,50.0,6.5,60.0,4000.0,1,15.0,0,48.0,0.0,30.0,32.0,8.0,10.0,684.45,8.0,256.0,7.9,172.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
875,61.0,6.7,90.0,5000.0,1,25.0,0,64.0,1.0,30.0,32.0,8.0,8.0,684.45,8.0,256.0,8.4,203.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
876,35.0,6.8,60.0,5000.0,1,18.0,0,16.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,128.0,9.2,193.0,0.0,1,1,1,1,5.1,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
877,68.0,6.1,60.0,2815.0,1,20.0,1,12.0,1.0,60.0,12.0,6.0,5.0,1092600.0,6.0,512.0,7.4,189.0,0.0,1,1,1,1,5.0,1.0,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
878,38.0,6.55,60.0,4000.0,1,10.0,0,48.0,0.0,30.0,13.0,8.0,12.0,684.45,4.0,128.0,8.2,179.0,0.0,1,1,1,1,4.2,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
879,55.0,6.67,144.0,5000.0,1,33.0,0,64.0,0.0,30.0,20.0,8.0,7.0,842.8,6.0,128.0,9.33,216.0,0.0,1,1,1,1,5.1,1.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
880,44.0,6.47,60.0,4500.0,1,18.0,0,48.0,0.0,30.0,16.0,8.0,11.0,684.45,6.0,64.0,8.95,172.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
881,40.0,6.3,60.0,4000.0,0,30.0,0,48.0,0.0,30.0,16.0,8.0,12.0,684.45,4.0,128.0,7.75,163.0,0.0,1,1,1,1,5.0,1.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
882,32.0,6.39,60.0,4000.0,0,30.0,0,48.0,0.0,60.0,8.0,8.0,12.0,251.3,4.0,64.0,8.13,176.0,0.0,1,1,1,1,5.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
883,37.0,6.52,60.0,4000.0,1,15.0,0,48.0,0.0,30.0,8.0,8.0,12.0,684.45,4.0,128.0,8.39,166.0,0.0,1,1,1,1,5.0,1.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
