urun_id,urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
706,9.023347923532329,6.78,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,32.0,8.0,12.0,,6.0,128.0,8.95,,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
707,8.88875674784872,6.51,IPS LCD,HD+,60.0,4680.0,,,Yok,48.0,Yok,,,8.0,8.0,12.0,,6.0,128.0,9.3,189.0,,Yok,Var,Var,Var,Var,,,Android,Yok
708,8.85366542803745,6.6,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,230.0,4.0,128.0,8.55,186.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
709,11.459446098657143,6.43,OLED,FHD+,120.0,5000.0,Var,66.0,Yok,50.0,Var,2160p (Ultra HD) 4K,60.0,16.0,8.0,4.0,1521700.0,16.0,512.0,10.1,231.0,,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
710,10.543647900218245,6.7,AMOLED,FHD+,120.0,4700.0,Var,45.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1124200.0,12.0,256.0,8.6,201.2,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
711,9.128674681311304,6.7,PLS,HD+,60.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,227.1,4.0,64.0,8.8,195.0,Plastik,Yok,Var,Var,Var,Var,5.3,Yok,Android,Yok
712,11.020336700842106,6.7,AMOLED,QHD+,120.0,5000.0,Var,100.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1516900.0,16.0,256.0,8.53,205.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
713,10.203592144986466,6.67,AMOLED,FHD+,120.0,5000.0,Var,120.0,Yok,108.0,Var,2160p (Ultra HD) 4K,30.0,20.0,8.0,5.0,,8.0,256.0,8.6,202.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
714,9.082507000466299,6.71,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,6.0,317.1,4.0,128.0,8.29,190.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
716,9.350102314351341,6.51,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,64.0,8.4,193.0,Plastik,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
717,9.602618918280172,6.4,Super AMOLED,HD+,90.0,5000.0,Var,15.0,Yok,48.0,Var,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,64.0,8.4,186.0,Plastik,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
719,8.839321617112372,6.55,IPS LCD,HD+,60.0,4000.0,,,Yok,48.0,Yok,,,8.0,8.0,12.0,215.7,8.0,128.0,9.95,220.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
721,9.210340371976184,6.53,IPS LCD,FHD+,60.0,6000.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,11.0,253.6,4.0,64.0,9.6,198.0,Plastik,Yok,Var,Var,Var,Var,5.0,,Android,Var
723,9.210340371976184,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
724,9.720918965232649,6.5,IPS LCD,FHD+,60.0,5000.0,Var,18.0,Yok,12.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,11.0,,4.0,64.0,8.9,192.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
725,9.700868794164293,6.1,IPS LCD,HD+,60.0,3400.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,16.0,,3.0,32.0,8.45,160.0,Plastik,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
727,10.278877571816428,6.59,IPS LCD,FHD+,60.0,4000.0,Yok,,Yok,16.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,254.2,4.0,128.0,8.8,196.8,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
731,7.770586160654416,4.0,TFT LCD,SD,60.0,1500.0,Yok,,Yok,5.0,Yok,,,2.0,2.0,,,512.0,4.0,10.2,130.0,,Yok,Yok,Yok,Var,Var,4.0,Yok,Android,Yok
732,8.811562852017834,6.51,IPS LCD,HD+,,4000.0,,,Yok,13.0,Yok,,,5.0,8.0,28.0,,4.0,128.0,,,,Yok,Var,Var,Var,Var,,,Android,Yok
733,9.159047077588632,6.74,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,256.7,8.0,256.0,7.74,191.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
734,11.314364764125187,6.3,Dynamic AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1770300.0,12.0,1.0,12.1,239.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
735,10.941557059788787,6.8,AMOLED,FHD+,120.0,6500.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,16.0,8.0,4.0,2158900.0,16.0,512.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Yok
736,9.08454923187324,6.56,IPS LCD,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,270.6,8.0,128.0,8.39,185.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
737,8.891098830616636,6.6,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,256.0,8.4,192.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
738,9.011889433252344,6.56,IPS LCD,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,265.5,4.0,128.0,8.09,186.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
740,9.505993590263188,6.7,PLS,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),60.0,13.0,8.0,6.0,306.1,4.0,128.0,8.8,194.0,Plastik,Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
743,9.011889433252344,6.5,IPS LCD,FHD+,90.0,4600.0,Var,30.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,399.6,8.0,128.0,8.1,,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
744,9.08488031828188,6.82,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,270.5,8.0,128.0,8.32,198.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,,Var,Android,Yok
745,8.68270762989381,6.6,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,4.0,12.0,,3.0,64.0,8.9,,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
746,9.798717418124548,6.6,IPS LCD,FHD+,144.0,5080.0,Var,67.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,5.0,840.5,8.0,128.0,8.87,200.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
747,9.863837267129897,6.6,PLS,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Var,1080p (Full HD),30.0,8.0,8.0,6.0,304.9,6.0,128.0,8.4,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
751,9.429556219952412,6.51,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,4.0,128.0,8.4,193.0,Plastik,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
752,9.546812608597396,6.8,IPS LCD,HD+,60.0,6000.0,Var,18.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,6.0,128.0,9.1,212.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
756,9.544595151856438,6.43,AMOLED,FHD+,90.0,4500.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,7.9,170.0,,Var,Var,Var,Var,Var,5.1,Var,Android,
757,9.321470213024618,6.55,AMOLED,FHD+,90.0,4250.0,Var,33.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,8.0,128.0,6.81,157.0,Cam,Yok,Var,Var,Var,Var,5.1,Var,Android,Yok
759,8.476371196895983,6.51,IPS LCD,SD,60.0,3950.0,,,Yok,8.0,Yok,,,5.0,4.0,12.0,187.3,4.0,64.0,10.4,215.0,,Yok,Var,Var,Var,Var,,Yok,Android,Yok
765,8.486940148245216,6.09,IPS LCD,SD,60.0,4080.0,Yok,,Yok,8.0,Yok,1080p (Full HD),30.0,5.0,4.0,12.0,,3.0,16.0,9.8,171.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
773,10.034518007922584,6.77,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,691.7,8.0,256.0,8.3,199.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
774,10.275051108968611,6.78,AMOLED,FHD+,120.0,5200.0,Var,45.0,Yok,50.0,Var,1440p (Quad HD) 2K,30.0,50.0,8.0,6.0,418.2,8.0,256.0,7.31,178.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.4,Var,Android,Var
775,9.150155028662818,6.7,IPS LCD,HD+,120.0,5160.0,Var,45.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,249.0,4.0,128.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
776,9.230142999272362,6.6,IPS LCD,HD+,90.0,5000.0,Var,22.5,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,6.0,256.0,8.6,198.0,,Yok,Var,Var,Var,Var,,Var,Android,Yok
778,8.946380034461487,6.51,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,48.0,,1080p (Full HD),30.0,24.0,8.0,12.0,,6.0,128.0,9.0,,,Yok,Var,Var,Var,Var,5.0,,Android,Yok
779,9.234836867775938,6.56,IPS LCD,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,270.6,8.0,256.0,8.39,185.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
781,11.167715404512027,6.2,Super AMOLED,HD+,120.0,4400.0,Var,25.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,4.0,1513900.0,12.0,1.0,13.4,253.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
782,9.16858043772795,6.8,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,12.0,,8.0,128.0,8.46,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
783,9.947408739594056,6.67,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,48.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,,8.0,256.0,7.98,189.0,,Var,Var,Var,Var,Var,5.1,Var,Android,Var
784,9.119867374120759,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,16.0,8.0,6.0,414.2,8.0,128.0,8.96,205.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
785,8.96175721038829,6.56,IPS LCD,HD+,90.0,5000.0,Yok,,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,160.7,8.0,128.0,8.4,191.0,,Yok,Var,Var,Var,Var,5.0,,Android,Yok
786,8.66406026722579,6.52,IPS LCD,HD+,60.0,4500.0,Yok,,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,6.0,128.0,8.5,,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
787,9.392495248213038,6.5,PLS,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,,4.0,128.0,9.1,192.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
788,9.740968623038354,6.5,PLS,HD+,90.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,8.0,,4.0,128.0,9.1,195.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
790,9.007004349906923,6.71,IPS LCD,HD+,60.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,6.0,317.1,4.0,64.0,8.29,190.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
791,10.17545936253226,6.43,AMOLED,FHD,90.0,4500.0,Var,33.0,Yok,64.0,Yok,1080p (Full HD),30.0,32.0,8.0,6.0,,8.0,128.0,7.54,175.0,Kauçuk/Plastik (Deri Görünümlü),Yok,Var,Var,Var,Var,5.1,Var,Android,Var
792,9.32942123176105,6.43,AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,64.0,Yok,1080p (Full HD),30.0,16.0,8.0,12.0,,6.0,128.0,8.09,179.5,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,,Android,Yok
