urun_id,urun_fiyat,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
883,10.028212217019558,6.52,IPS LCD,HD+,60.0,4000.0,1.0,15.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.39,166.0,,,1,1,1,1,5.0,1.0,Android,0.0
890,8.94105470980255,6.51,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,48.0,,1080p (Full HD),30.0,24.0,8.0,12.0,274.9,6.0,256.0,9.0,,,,1,1,1,1,5.0,,Android,0.0
891,9.393784631636688,6.78,AMOLED,FHD+,120.0,5000.0,1.0,33.0,0.0,50.0,0.0,1440p (Quad HD) 2K,30.0,8.0,8.0,6.0,,8.0,256.0,7.4,185.0,,,1,1,1,1,5.4,1.0,Android,1.0
892,9.036106025364846,6.74,IPS LCD,HD+,90.0,5000.0,1.0,45.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,249.9,6.0,128.0,7.74,191.0,Kauçuk/Plastik (Deri Görünümlü) | Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
893,9.104979856318357,6.52,IPS LCD,HD+,60.0,4500.0,0.0,,0.0,48.0,0.0,,,8.0,8.0,12.0,,6.0,128.0,8.5,,,,1,1,1,1,5.0,,Android,0.0
894,9.154169940509115,6.59,IPS LCD,FHD+,60.0,4120.0,,,0.0,48.0,0.0,,,16.0,8.0,12.0,,6.0,128.0,8.5,,,,1,1,1,1,5.0,,Android,
895,9.200391041122515,6.51,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,,,5.0,8.0,12.0,,4.0,128.0,8.95,,,,1,1,1,1,,1.0,Android,0.0
896,9.761917075748054,6.67,OLED,FHD+,90.0,4500.0,1.0,66.0,0.0,108.0,0.0,1080p (Full HD),30.0,32.0,8.0,6.0,207.7,8.0,256.0,7.39,186.0,,,1,1,1,1,5.0,1.0,Android,0.0
897,8.981052985901483,6.6,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,154.4,4.0,128.0,8.75,189.0,,,1,1,1,1,5.0,,Android,0.0
898,8.915969311373605,6.5,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,,,8.0,8.0,12.0,,4.0,128.0,,,Plastik,,1,1,1,1,,0.0,Android,0.0
899,8.853808274977197,6.52,IPS LCD,HD+,60.0,5000.0,,,0.0,21.0,0.0,,,8.0,4.0,12.0,,6.0,128.0,8.5,196.0,,,1,1,1,1,5.0,0.0,Android,0.0
902,9.047240097059312,6.56,IPS LCD,HD+,90.0,5000.0,1.0,18.0,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.4,191.0,,,1,1,1,1,,0.0,Android,0.0
903,9.03777229497833,6.5,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,8.0,128.0,,190.0,,,1,1,1,1,,,Android,0.0
904,8.977147747433937,6.5,IPS LCD,HD+,90.0,5000.0,0.0,,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,,190.0,,,1,1,1,1,,,Android,0.0
905,9.400712766959849,6.43,,FHD+,60.0,4000.0,,,0.0,64.0,0.0,,,25.0,8.0,12.0,,8.0,256.0,7.8,,,,1,1,1,1,,,Android,0.0
906,9.841558955913962,6.7,IPS LCD,FHD+,90.0,5000.0,1.0,40.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,6.0,,6.0,128.0,8.4,195.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
908,9.472704636443673,6.5,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,7.0,,4.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,0.0,Android,0.0
909,8.729324328065891,6.82,IPS LCD,HD+,60.0,6000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,215.6,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
911,8.753979258971599,6.52,IPS LCD,HD+,60.0,5000.0,1.0,15.0,0.0,50.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,8.9,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
913,8.987196820661973,6.39,IPS LCD,HD+,60.0,4000.0,0.0,,0.0,21.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.0,192.0,,,1,1,1,1,4.2,0.0,Android,0.0
916,10.308952660644293,6.67,IPS LCD,FHD+,60.0,4300.0,1.0,66.0,0.0,64.0,0.0,1080p (Full HD),30.0,16.0,8.0,11.0,,6.0,128.0,8.58,190.0,Polimer (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
917,9.210340371976184,6.52,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,64.0,9.1,,,,1,1,1,1,4.2,0.0,Android,0.0
918,9.615805480084347,6.5,IPS LCD,FHD+,90.0,5000.0,1.0,18.0,0.0,48.0,0.0,1080p (Full HD),30.0,8.0,8.0,7.0,384.4,6.0,128.0,8.92,190.0,Plastik (Cam Görünümlü),,1,1,1,1,5.1,1.0,Android,0.0
920,8.84262036961723,6.5,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,8.0,0.0,1080p (Full HD),30.0,5.0,8.0,28.0,,2.0,32.0,8.9,190.0,Plastik,,1,1,1,1,4.2,0.0,Android,1.0
921,9.104979856318357,6.51,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,4.0,128.0,8.41,192.3,Plastik,,1,1,1,1,5.0,0.0,Android,0.0
922,9.264832345131866,6.43,AMOLED,FHD+,60.0,5000.0,1.0,33.0,0.0,48.0,0.0,2160p (Ultra HD) 4K,30.0,13.0,8.0,11.0,325.1,4.0,64.0,8.29,178.8,Plastik (Cam Görünümlü),,1,1,1,1,5.0,0.0,Android,1.0
923,10.09655615242672,6.8,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,48.0,0.0,1440p (Quad HD) 2K,30.0,16.0,8.0,12.0,,6.0,128.0,9.2,207.0,,,1,1,1,1,,0.0,Android,0.0
924,9.89346246888904,6.82,IPS LCD,HD+,60.0,5000.0,1.0,18.0,0.0,16.0,0.0,1080p (Full HD),30.0,8.0,8.0,11.0,,4.0,64.0,9.1,206.0,Plastik (Cam Görünümlü),,1,1,1,1,5.0,1.0,Android,0.0
927,8.610865667278873,6.53,IPS LCD,FHD+,60.0,4250.0,0.0,,0.0,48.0,0.0,1080p (Full HD),30.0,25.0,8.0,12.0,,6.0,128.0,8.8,173.0,Plastik,,1,1,1,1,5.0,1.0,Android,0.0
929,9.433563920090563,6.3,IPS LCD,HD+,60.0,5000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,64.0,9.04,185.0,,,1,1,1,1,5.0,1.0,Android,0.0
932,9.305650551780507,5.86,IPS LCD,HD+,60.0,3000.0,0.0,,0.0,13.0,0.0,1080p (Full HD),30.0,8.0,8.0,12.0,,3.0,32.0,8.1,163.0,Plastik (Cam Görünümlü),,1,1,1,1,4.2,0.0,Android,0.0
943,8.006367567650246,5.0,Super AMOLED,HD,60.0,2600.0,0.0,,0.0,8.0,0.0,720p (HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,138.0,Plastik,,0,0,1,1,4.0,0.0,Android,0.0
944,7.868445598152976,5.0,Super AMOLED,HD,60.0,2600.0,0.0,,0.0,8.0,0.0,720p (HD),30.0,5.0,4.0,28.0,,1.5,8.0,7.9,138.0,Plastik,,1,1,1,1,4.0,0.0,Android,0.0
